"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
70436,605177,"Andrew Chafin",33,2023,,63,0,0,51.3,3,4,8,5,14,4.73,30,27,25,11,3,6,80,28,63,1,224,921
70758,598264,"Matt Barnes",33,2023,"MIA",24,1,0,21.3,1,0,0,1,3,5.48,13,13,20,3,0,2,34,10,20,1,99,400
70803,543101,"Anthony DeSclafani",33,2023,"SF",19,18,0,99.7,4,8,0,0,0,4.88,59,54,64,25,1,15,177,20,79,4,419,1549
70826,548389,"Ross Stripling",33,2023,"SF",22,11,0,89,0,5,0,0,0,5.36,54,53,69,14,1,20,180,16,70,2,381,1453
71177,607457,"Kyle Barraclough",33,2023,"BOS",3,0,0,7.7,1,1,0,0,0,12.91,11,11,9,1,1,3,26,6,4,4,46,156
71213,607732,"Jacob Stallings",33,2023,"MIA",7,0,0,8,0,0,0,0,0,4.5,4,4,7,4,0,1,19,0,1,2,36,91
99616,543056,"Danny Coulombe",33,2023,"BAL",61,0,0,51.3,5,3,2,3,22,2.81,17,16,35,6,0,4,63,12,58,2,210,828
100324,608718,"Brent Suter",33,2023,"COL",57,2,0,69.3,4,3,0,3,7,3.38,36,26,49,11,2,3,89,25,55,3,292,1129
101231,623149,"Paul Sewald",33,2023,,65,0,0,60.7,3,2,34,5,0,3.12,23,21,30,8,0,8,78,24,80,1,249,1037
101287,623211,"Huascar Brazobán",33,2023,"MIA",50,0,0,58.7,5,2,0,3,13,4.14,28,27,40,8,0,5,76,31,65,4,257,1012
102294,628452,"Raisel Iglesias",33,2023,"ATL",58,0,0,55.7,5,4,33,4,0,2.75,23,17,35,9,0,7,81,15,68,0,231,870
102757,642121,"Cole Sulser",33,2023,"AZ",4,0,0,5.3,0,0,0,0,0,6.75,4,4,2,1,0,2,12,3,4,0,23,84
103484,643493,"Austin Pruitt",33,2023,"OAK",38,6,0,48.3,2,6,0,1,4,2.98,18,16,32,6,1,5,67,13,30,1,197,757
105123,657612,"Tim Hill",33,2023,"SD",48,0,0,44.3,1,4,0,3,9,5.48,36,27,42,9,1,7,91,14,26,6,202,716
51611,500743,"Miguel Rojas",34,2023,"LAD",3,0,0,3,0,0,0,0,0,6,2,2,1,2,0,0,5,1,0,1,14,37
51645,500779,"Jose Quintana",34,2023,"NYM",13,13,0,75.7,3,6,0,0,0,3.57,33,30,57,11,2,5,105,24,60,1,319,1229
51653,500871,"Eduardo Escobar",34,2023,"LAA",3,0,0,3.7,0,0,0,0,0,2.45,2,1,1,1,0,0,3,1,0,1,16,44
55735,517008,"Alex Colomé",34,2023,"CWS",4,0,0,3,0,1,0,1,0,6,4,2,0,1,0,1,6,3,2,0,15,62
55951,506702,"Sandy León",34,2023,"TEX",1,0,0,1,0,0,0,0,0,18,2,2,0,0,0,1,4,0,0,1,5,18
56426,521230,"Liam Hendriks",34,2023,"CWS",5,0,0,5,2,0,1,0,0,5.4,3,3,2,1,0,1,8,1,3,0,20,87
57473,519043,"Matt Moore",34,2023,,50,0,0,52.7,5,1,0,3,22,2.56,16,15,28,10,1,7,79,15,60,3,218,831
58436,519008,"T.J. McFarland",34,2023,"NYM",3,0,0,1.7,0,1,0,0,0,5.4,2,1,3,1,0,0,5,1,2,1,11,51
58552,519151,"Ryan Pressly",34,2023,"HOU",65,0,0,65.3,4,5,31,6,0,3.58,33,26,37,8,1,8,88,16,74,1,268,1023
59872,542585,"José Cisnero",34,2023,"DET",63,0,0,59.3,3,4,2,2,14,5.31,39,35,43,9,1,10,104,25,70,5,267,986
60625,571945,"Miles Mikolas",34,2023,"STL",35,35,0,201.3,9,13,0,0,0,4.78,110,107,145,50,5,26,364,39,137,8,860,3196
60907,572888,"Shane Greene",34,2023,"CHC",2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,3,2,3,0,12,42
65751,519242,"Chris Sale",34,2023,"BOS",20,20,0,102.7,6,5,0,0,0,4.3,52,49,46,24,2,15,160,29,125,8,425,1670
65879,518876,"Merrill Kelly",34,2023,"AZ",30,30,0,177.7,12,8,0,0,0,3.29,71,65,90,30,3,20,239,68,187,4,721,2799
67011,592390,"Heath Hembree",34,2023,"TB",1,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,18
67034,592473,"Adam Kolarek",34,2023,,5,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,2,1,7,1,22,83
67050,592527,"Michael Mariot",34,2023,"CIN",1,0,0,2.7,0,0,0,0,0,3.38,1,1,2,1,0,1,8,1,2,0,13,41
67355,593576,"Héctor Neris",34,2023,"HOU",71,0,0,68.3,6,3,2,1,31,1.71,16,13,27,7,0,7,69,31,77,3,273,1094
67829,594943,"Zach Neal",34,2023,"OAK",14,2,0,27,1,1,0,0,0,6.67,22,20,13,9,0,8,63,14,25,2,124,462
68467,572020,"James Paxton",34,2023,"BOS",19,19,0,96,7,5,0,0,0,4.5,51,48,55,19,1,18,168,33,101,2,411,1690
68688,592767,"Drew Smyly",34,2023,"CHC",41,23,0,142.3,11,11,0,2,1,5,89,79,83,36,2,26,265,56,141,6,626,2401
69516,605135,"Chris Bassitt",34,2023,"TOR",33,33,1,200,16,8,0,0,0,3.6,88,80,108,38,2,28,302,59,186,12,826,3138
70168,607968,"Drew Rucinski",34,2023,"OAK",4,4,0,18,0,4,0,0,0,9,22,18,17,5,0,5,47,14,6,1,95,350
47965,445276,"Kenley Jansen",35,2023,"BOS",51,0,0,44.7,3,6,29,4,0,3.63,21,18,26,9,0,5,64,17,52,2,188,719
49786,477132,"Clayton Kershaw",35,2023,"LAD",24,24,0,131.7,13,5,0,0,0,2.46,39,36,62,19,0,19,176,40,137,3,523,2025
50118,502083,"Zach McAllister",35,2023,"NYY",7,0,0,5.3,0,0,0,0,2,10.13,7,6,4,3,0,2,18,2,5,1,29,123
50167,502171,"Alex Cobb",35,2023,"SF",28,28,2,151.3,7,7,0,0,0,3.87,69,65,107,33,4,19,261,37,131,6,646,2504
53014,547973,"Aroldis Chapman",35,2023,,61,0,0,58.3,6,5,6,5,14,3.09,24,20,27,6,0,4,55,36,103,1,249,1008
55617,518489,"Ryan Brasier",35,2023,,59,0,0,59.7,3,0,2,1,11,3.02,24,20,30,9,0,3,60,20,56,3,239,906
57951,543281,"Josh Harrison",35,2023,"PHI",2,0,0,1.7,0,0,0,0,0,27,5,5,8,0,0,0,8,2,0,0,15,44
58309,543351,"Jay Jackson",35,2023,"TOR",25,0,0,29.7,3,1,0,0,1,2.12,8,7,11,3,0,4,33,9,27,1,116,443
58350,518886,"Craig Kimbrel",35,2023,"PHI",71,0,0,69,8,6,23,5,7,3.26,28,25,26,8,0,10,82,28,94,4,278,1122
58661,543766,"Bryan Shaw",35,2023,"CWS",38,0,0,45.7,0,0,4,1,4,4.14,21,21,28,8,0,3,56,17,40,6,190,774
58823,542914,"Anthony Bass",35,2023,"TOR",22,0,0,20,0,0,0,0,1,4.95,12,11,9,7,0,3,35,9,19,0,88,324
59304,502624,"Chase Anderson",35,2023,,19,17,0,86.3,1,6,1,0,0,5.42,53,52,60,11,2,17,156,33,64,7,372,1447
59351,523260,"Joe Kelly",35,2023,,42,0,0,39.3,2,5,1,6,13,4.12,22,18,17,7,2,3,49,18,60,2,168,712
59507,548384,"Brooks Raley",35,2023,"NYM",66,0,0,54.7,1,2,3,3,25,2.8,19,17,29,11,0,4,67,25,61,6,236,981
60107,572193,"Ryan Tepera",35,2023,,12,0,0,10.7,2,2,0,2,4,7.59,11,9,14,1,0,3,28,4,11,3,57,230
60448,572971,"Dallas Keuchel",35,2023,"MIN",10,6,0,37.7,2,1,0,0,0,5.97,25,25,28,13,1,3,69,18,25,2,172,658
60619,571901,"Aaron Loup",35,2023,"LAA",55,0,0,48.7,2,3,1,2,9,6.1,37,33,46,13,0,6,96,20,45,2,231,837
65801,502043,"Kyle Gibson",35,2023,"BAL",33,33,0,192,15,9,0,0,0,4.73,101,101,127,43,5,23,320,55,157,6,807,3038
65809,502202,"Brad Boxberger",35,2023,"CHC",22,0,0,20,0,1,2,0,1,4.95,11,11,8,3,1,3,29,11,17,1,84,338
67740,594798,"Jacob deGrom",35,2023,"TEX",6,6,0,30.3,2,0,0,0,0,2.67,11,9,8,7,2,2,36,4,45,0,115,451
68099,596271,"Casey Lawrence",35,2023,"STL",15,0,0,27.3,1,0,0,0,4,6.59,20,20,15,10,0,7,63,10,20,2,122,447
69954,607359,"Spencer Patton",35,2023,"OAK",12,0,0,12.3,0,0,0,0,3,5.11,7,7,6,3,1,3,27,6,7,0,55,205
102254,628317,"Kenta Maeda",35,2023,"MIN",21,20,0,104.3,6,8,0,0,0,4.23,50,49,54,22,1,17,169,28,117,3,428,1699
47229,471911,"Carlos Carrasco",36,2023,"NYM",20,20,0,90,3,8,0,0,0,6.8,71,68,71,24,2,18,197,38,66,6,417,1587
48082,455117,"Martín Maldonado",36,2023,"HOU",1,0,0,1,0,0,0,0,0,36,4,4,2,2,0,1,10,1,0,1,10,30
49727,472610,"Luis García",36,2023,"SD",61,0,0,59.7,2,3,0,3,10,4.07,30,27,44,8,1,6,87,24,53,6,267,1010
53155,506433,"Yu Darvish",36,2023,"SD",24,24,0,136.3,8,10,0,0,0,4.56,71,69,89,25,2,18,217,42,141,8,573,2216
55842,518617,"Jake Diekman",36,2023,,63,0,0,56.7,0,2,0,2,8,3.34,29,21,27,6,1,3,54,38,64,1,243,986
57403,488984,"Tommy Hunter",36,2023,"NYM",14,0,0,23.7,0,1,0,0,1,6.85,20,18,16,5,1,6,53,5,20,2,106,367
57758,543063,"Brandon Crawford",36,2023,"SF",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,20
57996,543339,"Daniel Hudson",36,2023,"LAD",3,0,0,3,0,0,1,0,1,0,0,0,1,1,0,0,3,3,5,0,14,64
58075,542947,"Richard Bleier",36,2023,"BOS",27,0,0,30.7,1,0,0,1,2,5.28,20,18,26,6,0,5,58,5,16,3,132,456
58404,476595,"Lucas Luetge",36,2023,"ATL",12,0,0,13.7,1,0,0,1,0,7.24,11,11,14,1,0,2,24,7,14,1,65,286
58410,458681,"Lance Lynn",36,2023,,32,32,0,183.7,13,11,0,0,0,5.73,127,117,116,26,3,44,353,67,191,9,808,3167
58441,543521,"Collin McHugh",36,2023,"ATL",41,1,0,58.7,4,1,0,1,7,4.3,34,28,55,10,0,5,95,22,47,4,268,1018
58453,489119,"Wade Miley",36,2023,"MIL",23,23,0,120.3,9,4,0,0,0,3.14,44,42,60,22,1,16,171,38,79,3,490,1871
58459,543548,"Tommy Milone",36,2023,"SEA",2,2,0,9,0,1,0,0,0,2,3,2,6,0,0,1,10,6,3,0,40,163
59239,489446,"Kirby Yates",36,2023,"ATL",61,0,0,60.3,7,2,5,3,9,3.28,22,22,22,4,0,9,66,37,80,5,254,1057
60787,547943,"Hyun Jin Ryu",36,2023,"TOR",11,11,0,52,3,3,0,0,0,3.46,25,20,32,12,0,9,92,14,38,1,224,830
60922,573204,"Caleb Thielbar",36,2023,"MIN",36,0,0,30.7,3,1,0,1,14,3.23,12,11,10,5,1,7,51,6,36,0,120,481
65808,502179,"Paolo Espino",36,2023,"WSH",3,0,0,4,0,0,0,0,0,24.75,11,11,11,2,0,1,19,3,3,0,28,101
47181,456713,"Matt Bush",37,2023,"MIL",12,0,0,10.3,0,2,1,3,1,9.58,11,11,3,3,0,5,29,6,10,0,48,194
47415,456501,"Johnny Cueto",37,2023,"MIA",13,10,0,52.3,1,4,0,0,0,6.02,36,35,28,6,0,17,108,15,39,3,218,855
49706,472551,"Fernando Abad",37,2023,"COL",6,0,0,6.3,1,0,0,0,0,4.26,3,3,7,2,0,2,19,3,2,0,32,141
51434,493603,"Adam Ottavino",37,2023,"NYM",66,0,0,61.7,1,7,12,3,12,3.21,24,22,31,8,0,7,75,29,62,8,261,1024
54159,455119,"Chris Martin",37,2023,"BOS",55,0,0,51.3,4,1,3,1,23,1.05,6,6,37,6,0,2,57,8,46,0,199,722
56185,518626,"Josh Donaldson",37,2023,"NYY",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
57424,446372,"Corey Kluber",37,2023,"BOS",15,9,0,55,3,6,1,0,0,7.04,47,43,34,16,2,17,140,21,42,4,257,990
52572,453178,"Ian Kennedy",38,2023,"TEX",16,0,0,16.3,0,1,0,1,0,7.16,15,13,9,3,0,4,31,7,21,2,75,314
55530,453268,"Daniel Bard",38,2023,"COL",50,0,0,49.3,4,2,1,2,6,4.56,30,25,19,9,2,5,63,49,47,8,232,933
56753,453286,"Max Scherzer",38,2023,,27,27,0,152.7,13,6,0,0,0,3.77,65,64,76,22,0,28,232,45,174,4,621,2464
57235,502085,"David Robertson",38,2023,,62,0,0,65.3,6,6,18,6,10,3.03,28,22,36,9,1,7,85,25,78,3,269,1068
31734,425844,"Zack Greinke",39,2023,"KC",30,27,0,142.3,2,15,0,0,0,5.06,82,80,106,25,2,25,262,23,97,4,593,2219
47279,445926,"Jesse Chavez",39,2023,"ATL",36,1,0,34.7,1,0,1,2,14,1.56,10,6,19,4,1,2,38,12,39,3,144,581
48258,450203,"Charlie Morton",39,2023,"ATL",30,30,0,163.3,14,12,0,0,0,3.64,70,66,103,30,3,14,228,83,183,12,716,2842
45613,434378,"Justin Verlander",40,2023,,27,27,0,162.3,13,8,0,0,0,3.22,63,58,89,30,2,18,227,45,144,5,669,2602
31361,425794,"Adam Wainwright",41,2023,"STL",21,21,0,101,5,11,0,0,0,7.4,89,83,93,36,2,20,251,41,55,1,484,1785
36959,448179,"Rich Hill",43,2023,,32,27,0,146.3,8,14,0,1,0,5.41,98,88,94,44,4,23,286,58,129,7,660,2530
