"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
69177,543518,"Scott McGough",34,2024,"AZ",26,2,0,32.7,1,3,0,2,1,7.44,30,27,16,10,2,6,66,21,25,1,150,580
69523,605156,"Aaron Brooks",34,2024,"OAK",5,4,0,26.7,0,2,0,0,0,5.06,19,15,22,7,0,4,52,8,12,1,119,403
69837,606930,"Jacob Barnes",34,2024,"WSH",63,0,0,66,8,3,0,3,2,4.36,36,32,43,13,1,10,112,20,55,0,277,1117
69856,607067,"Colin Rea",34,2024,"MIL",32,27,0,167.7,12,6,1,0,1,4.29,83,80,105,33,2,29,293,43,135,10,714,2650
70069,607625,"Seth Lugo",34,2024,"KC",33,33,1,206.7,16,9,0,0,0,3,75,69,119,36,6,16,273,48,181,9,836,3112
70306,543243,"Sonny Gray",34,2024,"STL",28,28,0,166.3,13,9,0,0,0,3.84,79,71,82,33,6,21,250,39,203,3,671,2483
70317,543510,"James McCann",34,2024,"BAL",1,0,0,1,0,0,0,0,0,18,2,2,1,0,0,1,5,0,0,0,5,10
70432,605154,"John Brebbia",34,2024,,59,0,0,55.3,0,6,2,3,14,5.86,36,36,34,11,0,11,100,19,67,3,242,993
70436,605177,"Andrew Chafin",34,2024,,62,0,0,56.3,4,3,1,3,13,3.51,26,22,42,5,0,5,72,31,70,1,246,967
70758,598264,"Matt Barnes",34,2024,"WSH",14,0,0,13.3,0,0,0,0,0,6.75,11,10,11,4,0,1,23,4,10,0,60,237
70826,548389,"Ross Stripling",34,2024,"OAK",22,14,0,85.3,2,11,0,0,1,6.01,65,57,72,30,0,7,160,22,49,1,381,1358
99616,543056,"Danny Coulombe",34,2024,"BAL",33,0,0,29.7,1,0,1,1,13,2.12,7,7,9,3,0,3,27,5,32,0,107,466
100324,608718,"Brent Suter",34,2024,"CIN",47,3,0,65.7,1,0,2,0,2,3.15,25,23,41,11,1,10,106,12,50,3,270,1022
101231,623149,"Paul Sewald",34,2024,"AZ",42,0,0,39.7,1,2,16,4,1,4.31,19,19,16,13,0,6,66,10,43,3,165,629
101287,623211,"Huascar Brazobán",34,2024,,39,0,0,51.7,1,3,0,5,5,3.83,26,22,30,3,3,2,53,25,51,3,217,899
102294,628452,"Raisel Iglesias",34,2024,"ATL",66,0,0,69.3,6,2,34,4,0,1.95,19,15,27,5,2,4,59,13,68,3,259,912
102757,642121,"Cole Sulser",34,2024,,10,2,0,16.3,1,0,0,0,1,2.76,5,5,6,1,1,1,15,9,15,0,66,292
103484,643493,"Austin Pruitt",34,2024,"TEX",4,0,0,4.3,0,0,0,0,1,12.46,6,6,4,1,0,3,18,3,1,0,24,78
104966,657193,"Eddy Alvarez",34,2024,"NYM",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,5,13
105123,657612,"Tim Hill",34,2024,,62,0,0,67,4,0,0,1,4,3.36,32,25,68,7,0,2,90,19,31,2,291,982
51611,500743,"Miguel Rojas",35,2024,"LAD",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,14
51645,500779,"Jose Quintana",35,2024,"NYM",31,31,0,170.3,10,10,0,0,0,3.75,73,71,96,29,3,22,251,63,135,11,717,2816
57473,519043,"Matt Moore",35,2024,"LAA",51,0,0,48.3,5,3,1,1,10,5.03,31,27,22,6,0,11,78,26,41,2,210,850
57557,519326,"Hunter Strickland",35,2024,"LAA",72,0,0,73.3,3,2,1,3,12,3.31,31,27,33,12,1,10,100,24,57,2,294,1157
58436,519008,"T.J. McFarland",35,2024,"OAK",79,0,0,56.7,2,4,0,2,19,3.81,28,24,37,12,0,4,77,17,39,4,235,836
58552,519151,"Ryan Pressly",35,2024,"HOU",59,0,0,56.7,2,3,4,8,25,3.49,25,22,37,17,0,4,87,18,58,2,244,969
59872,542585,"José Cisnero",35,2024,"LAA",15,0,0,15.7,0,0,0,1,1,6.89,15,12,12,2,0,4,32,8,17,2,74,313
60625,571945,"Miles Mikolas",35,2024,"STL",32,32,0,171.7,10,11,0,0,0,5.35,106,102,113,51,4,26,331,25,122,5,720,2705
65751,519242,"Chris Sale",35,2024,"ATL",29,29,0,177.7,18,3,0,0,0,2.38,48,47,96,32,4,9,208,39,225,8,702,2815
65879,518876,"Merrill Kelly",35,2024,"AZ",13,13,0,73.7,5,1,0,0,0,4.03,35,33,39,16,1,11,118,19,63,2,300,1139
66513,571527,"David Buchanan",35,2024,"CIN",1,0,0,3.3,0,0,0,0,0,2.7,1,1,1,1,0,0,3,2,1,0,14,58
67355,593576,"Héctor Neris",35,2024,,62,0,0,59.3,10,5,18,5,7,4.1,31,27,34,11,2,8,94,28,64,2,260,1008
68467,572020,"James Paxton",35,2024,,21,21,0,100.3,9,3,0,0,0,4.4,53,49,63,18,2,12,153,50,73,1,437,1708
68688,592767,"Drew Smyly",35,2024,"CHC",50,0,0,58.7,4,8,0,3,10,3.84,29,25,40,7,0,10,94,25,56,3,257,1016
69516,605135,"Chris Bassitt",35,2024,"TOR",31,31,0,171,10,14,0,0,0,4.16,91,79,132,29,1,18,265,70,168,16,758,2959
47965,445276,"Kenley Jansen",36,2024,"BOS",54,0,0,54.7,4,2,27,4,0,3.29,20,20,25,9,0,4,59,20,62,1,218,801
49786,477132,"Clayton Kershaw",36,2024,"LAD",7,7,0,30,2,2,0,0,0,4.5,19,15,26,7,1,2,51,9,24,2,133,504
50167,502171,"Alex Cobb",36,2024,"CLE",3,3,0,16.3,2,1,0,0,0,2.76,7,5,11,1,1,1,20,3,10,0,62,242
53014,547973,"Aroldis Chapman",36,2024,"PIT",68,0,0,61.7,5,5,14,5,22,3.79,31,26,29,9,1,5,70,38,98,2,264,1125
55617,518489,"Ryan Brasier",36,2024,"LAD",29,4,0,28,1,0,0,2,6,3.54,12,11,13,5,1,3,38,5,25,0,110,374
58309,543351,"Jay Jackson",36,2024,"MIN",20,0,0,26.3,1,2,0,0,1,7.52,24,22,16,4,1,7,55,9,29,0,114,453
58350,518886,"Craig Kimbrel",36,2024,"BAL",57,0,0,52.3,7,5,23,6,4,5.33,35,31,25,7,1,7,70,31,73,5,232,962
58661,543766,"Bryan Shaw",36,2024,"CWS",5,0,0,4,0,1,0,1,0,9,5,4,4,3,0,1,14,4,4,0,24,95
59179,458677,"Justin Wilson",36,2024,"CIN",60,0,0,46.7,1,5,2,2,11,5.59,30,29,35,10,0,10,95,13,51,2,209,816
59304,502624,"Chase Anderson",36,2024,,29,1,0,58.3,0,2,3,0,0,5.4,41,35,32,11,0,12,102,21,42,4,255,1016
59351,523260,"Joe Kelly",36,2024,"LAD",35,0,0,32,1,1,0,2,13,4.78,19,17,21,6,0,4,49,16,35,5,143,552
59507,548384,"Brooks Raley",36,2024,"NYM",8,0,0,7,1,0,0,0,4,0,0,0,1,1,0,0,3,3,9,0,25,119
60448,572971,"Dallas Keuchel",36,2024,"MIL",4,4,0,16.7,0,0,0,0,0,5.4,10,10,15,4,1,3,38,8,11,0,79,308
65801,502043,"Kyle Gibson",36,2024,"STL",30,30,0,169.7,8,8,0,0,0,4.24,91,80,104,30,4,23,268,68,151,4,722,2764
67740,594798,"Jacob deGrom",36,2024,"TEX",3,3,0,10.7,0,0,0,0,0,1.69,2,2,7,3,0,1,17,1,14,1,44,172
68804,595014,"Blake Treinen",36,2024,"LAD",50,0,0,46.7,7,3,1,4,16,1.93,11,10,19,9,0,5,57,11,56,2,184,737
102254,628317,"Kenta Maeda",36,2024,"DET",29,17,0,112.3,3,7,0,0,1,6.09,80,76,76,25,1,22,217,31,96,5,485,1956
47229,471911,"Carlos Carrasco",37,2024,"CLE",21,21,0,103.7,3,10,0,0,0,5.64,68,65,62,26,5,19,205,33,89,5,447,1693
49727,472610,"Luis García",37,2024,,60,0,0,59,5,1,4,3,14,4.88,36,32,40,13,0,8,98,15,53,3,254,898
53155,506433,"Yu Darvish",37,2024,"SD",16,16,0,81.7,7,3,0,0,0,3.31,32,30,39,13,1,12,116,22,78,3,331,1260
55842,518617,"Jake Diekman",37,2024,"NYM",43,0,0,32,2,3,4,3,8,5.63,24,20,10,5,1,7,51,24,40,4,145,627
57758,543063,"Brandon Crawford",37,2024,"STL",1,0,0,1.3,0,0,0,0,0,27,4,4,3,0,0,0,3,2,0,1,10,35
57996,543339,"Daniel Hudson",37,2024,"LAD",65,0,0,63,6,2,10,7,17,3,25,21,27,8,1,10,86,19,63,1,253,999
58410,458681,"Lance Lynn",37,2024,"STL",23,23,0,117.3,7,4,0,0,0,3.84,64,50,75,21,1,16,184,44,109,4,511,2039
58453,489119,"Wade Miley",37,2024,"MIL",2,2,0,7,0,1,0,0,0,6.43,5,5,5,0,0,1,9,4,2,1,30,118
59239,489446,"Kirby Yates",37,2024,"TEX",61,0,0,61.7,7,2,33,1,2,1.17,10,8,15,5,0,3,37,28,85,2,237,1027
60922,573204,"Caleb Thielbar",37,2024,"MIN",59,0,0,47.3,2,4,3,0,10,5.32,33,28,35,9,0,6,77,24,53,0,216,887
65808,502179,"Paolo Espino",37,2024,"TOR",3,1,0,8.7,0,1,0,0,0,8.31,8,8,6,3,2,3,30,5,3,1,44,158
47415,456501,"Johnny Cueto",38,2024,"LAA",2,2,0,11.3,0,2,0,0,0,7.15,9,9,5,4,1,4,32,3,6,0,50,167
51434,493603,"Adam Ottavino",38,2024,"NYM",60,0,0,56,2,2,1,2,15,4.34,29,27,34,8,1,6,77,23,70,7,245,1003
54159,455119,"Chris Martin",38,2024,"BOS",45,0,0,44.3,3,1,2,4,15,3.45,22,17,39,3,0,5,65,3,50,3,180,657
56753,453286,"Max Scherzer",39,2024,"TEX",9,9,0,43.3,2,4,0,0,0,3.95,20,19,22,11,0,7,72,10,40,1,177,669
57235,502085,"David Robertson",39,2024,"TEX",68,0,0,72,3,4,2,8,34,3,25,24,42,6,0,5,74,28,99,5,297,1215
47279,445926,"Jesse Chavez",40,2024,"ATL",46,0,0,63.3,2,2,0,1,1,3.13,27,22,38,11,1,10,103,19,55,1,264,1044
48258,450203,"Charlie Morton",40,2024,"ATL",30,30,0,165.3,8,10,0,0,0,4.19,85,77,94,35,2,23,262,65,167,18,701,2791
45613,434378,"Justin Verlander",41,2024,"HOU",17,17,0,90.3,5,6,0,0,0,5.48,56,55,67,14,2,15,161,27,74,6,396,1580
36959,448179,"Rich Hill",44,2024,"BOS",4,0,0,3.7,0,1,0,0,0,4.91,2,2,0,0,0,1,4,3,5,1,15,71
